Date,Close,High,Low,Open,Volume,Daily_Return,Tomorrow_Direction,MA5,MA20,MA_Signal,Volatility5,RSI14,Volume_Change,DayOfWeek,Target
2022-01-07,17812.69921875,17905.0,17704.55078125,17797.599609375,239300,0.3764183651131514,1,17782.959765625,17278.54482421875,1,0.9614499669030395,84.17450812660394,1.183932346723049,4,1
2022-01-10,18003.30078125,18017.44921875,17879.150390625,17913.30078125,232400,1.0700318921871732,1,17858.480078125,17310.29736328125,1,0.8463161268355991,84.47510039063567,-2.8834099456748863,0,1
2022-01-11,18055.75,18081.25,17964.400390625,17997.75,220200,0.2913311252602302,1,17908.580078125,17346.83984375,1,0.7791887910876257,83.23567516288816,-5.249569707401037,1,1
2022-01-12,18212.349609375,18227.94921875,18128.80078125,18170.400390625,245000,0.8673115731830494,1,17966.0,17396.3873046875,1,0.8077637486766813,83.62590352559374,11.262488646684844,2,1
2022-01-13,18257.80078125,18272.25,18163.80078125,18257.0,303700,0.24956237305924223,0,18068.380078125,17446.85732421875,1,0.37290487869203454,87.51606811478361,23.959183673469386,3,0
2022-01-14,18255.75,18286.94921875,18119.650390625,18185.0,229500,-0.011232356375068253,1,18156.990234375,17510.38486328125,1,0.4547682479007141,86.7558701699851,-24.432005268356928,4,1
2022-01-17,18308.099609375,18321.55078125,18228.75,18235.650390625,266700,0.28675682661627455,0,18217.95,17595.0798828125,1,0.3220058916628413,85.91806871597129,16.209150326797396,0,0
2022-01-18,18113.05078125,18350.94921875,18085.900390625,18337.19921875,227500,-1.0653690567923424,0,18229.41015625,17662.18994140625,1,0.7089583861581101,76.90308861587714,-14.698162729658792,1,0
2022-01-19,17938.400390625,18129.19921875,17884.900390625,18129.19921875,276700,-0.964224043394124,0,18174.6203125,17711.3375,1,0.6626968460608276,69.99431071977371,21.626373626373628,2,0
2022-01-20,17757.0,17943.69921875,17648.44921875,17921.0,258100,-1.0112406160797005,0,18074.46015625,17745.55751953125,1,0.6403739951875337,60.785871872353326,-6.7220816769064,3,0
2022-01-21,17617.150390625,17707.599609375,17485.849609375,17613.69921875,277600,-0.7875745304668613,0,17946.740234375,17776.2275390625,1,0.5659485354180533,49.753799320290376,7.555211158465713,4,0
2022-01-24,17149.099609375,17599.400390625,16997.849609375,17575.150390625,323800,-2.656790518738339,1,17714.940234375,17779.37001953125,0,0.7672345978582742,33.79595821423645,16.642651296829982,0,1
2022-01-25,17277.94921875,17309.150390625,16836.80078125,17001.55078125,326500,0.7513491221694313,0,17547.919921875,17781.60498046875,0,1.2079661002101876,34.08407225842144,0.8338480543545357,1,0
2022-01-27,17110.150390625,17182.5,16866.75,17062.0,395600,-0.971173291462768,0,17382.269921875,17776.43251953125,0,1.2080140027054616,34.27878420228005,21.163859111791727,3,0
2022-01-28,17101.94921875,17373.5,17077.099609375,17208.30078125,355300,-0.04793161771092791,1,17251.259765625,17771.33251953125,0,1.268152375149156,31.899573831418692,-10.187057633973707,4,1
2022-01-31,17339.849609375,17410.0,17264.150390625,17301.05078125,321700,1.39107178709299,1,17195.799609375,17770.6224609375,0,1.5837698903917772,33.50157802250321,-9.456797072896139,0,1
2022-02-01,17576.849609375,17622.400390625,17244.55078125,17529.44921875,386400,1.3667938611870323,1,17281.349609375,17768.17998046875,0,1.0090933129537534,39.092106984073034,20.111905502020512,1,1
2022-02-02,17780.0,17794.599609375,17674.80078125,17706.19921875,271200,1.1557838585399605,0,17381.759765625,17766.91748046875,0,1.0498618742435315,40.35688117116827,-29.81366459627329,2,0
2022-02-03,17560.19921875,17781.150390625,17511.150390625,17767.75,226600,-1.2362248664229525,0,17471.76953125,17748.66494140625,0,1.1496461577974837,35.563488445035105,-16.44542772861357,3,0
2022-02-04,17516.30078125,17617.80078125,17462.55078125,17590.19921875,261400,-0.24998826581151823,0,17554.63984375,17737.1849609375,0,1.1780597487351754,34.95800456109403,15.357458075904674,4,0
2022-02-07,17213.599609375,17536.75,17119.400390625,17456.30078125,265000,-1.7281112927623465,1,17529.38984375,17707.22998046875,0,1.3861253351851381,29.793603288501075,1.377199693955622,0,1
2022-02-08,17266.75,17306.44921875,17043.650390625,17279.849609375,268500,0.30876976246183574,1,17467.369921875,17670.40244140625,0,1.1614592345567152,33.5119231536121,1.3207547169811429,1,1
2022-02-09,17463.80078125,17477.150390625,17339.0,17370.099609375,236400,1.141215233034587,1,17404.130078125,17640.80498046875,0,1.1567461847140097,40.833608079265645,-11.955307262569836,2,1
2022-02-10,17605.849609375,17639.44921875,17427.150390625,17554.099609375,273600,0.8133901085124018,0,17413.26015625,17610.47998046875,0,1.1282620250631448,47.03562883862106,15.736040609137047,3,0
2022-02-11,17374.75,17454.75,17303.0,17451.0,253100,-1.312629691281364,0,17384.95,17566.32744140625,0,1.2891683605395061,45.410302513463,-7.492690058479534,4,0
2022-02-14,16842.80078125,17099.5,16809.650390625,17076.150390625,305500,-3.061622289529342,1,17310.790234375,17495.67998046875,0,1.7510483970552988,44.33744597419761,20.70327933623073,0,1
2022-02-15,17352.44921875,17375.0,16839.25,16933.25,298700,3.025912638397754,0,17327.930078125,17447.8974609375,0,2.352824846316998,51.207299502951145,-2.225859247135842,1,0
2022-02-16,17322.19921875,17490.599609375,17257.69921875,17408.44921875,244500,-0.17432697608654735,0,17299.609765625,17408.3548828125,0,2.2827644348573384,53.59666971223064,-18.145296283896883,2,0
2022-02-17,17304.599609375,17442.900390625,17235.849609375,17396.55078125,232100,-0.1016014719190439,0,17239.359765625,17376.66484375,0,2.2229337950151025,53.426334000611575,-5.0715746421267855,3,0
2022-02-18,17276.30078125,17380.80078125,17219.19921875,17236.05078125,189600,-0.16353356196504576,0,17219.669921875,17352.6298828125,0,2.1536002819135125,48.84357706702114,-18.311072813442486,4,0
2022-02-21,17206.650390625,17351.05078125,17070.69921875,17192.25,215200,-0.40315569581070854,0,17292.43984375,17332.1048828125,0,1.4519626749075543,42.82642198390447,13.502109704641342,0,0
2022-02-22,17092.19921875,17148.55078125,16843.80078125,16847.94921875,300100,-0.6651566067580439,0,17240.38984375,17329.25986328125,0,0.2333169146485055,36.1975953556406,39.45167286245352,1,0
2022-02-23,17063.25,17220.69921875,17027.849609375,17194.5,200200,-0.16937094155936583,0,17188.6,17318.52490234375,0,0.23400206840048904,39.200259426714496,-33.28890369876708,2,0
2022-02-24,16247.9501953125,16705.25,16203.25,16548.900390625,458000,-4.778103847083647,1,16977.2701171875,17275.414892578126,0,1.9908461263287205,29.357263899851205,128.77122877122878,3,1
2022-02-25,16658.400390625,16748.80078125,16478.30078125,16515.650390625,329800,2.5261660109649586,1,16853.6900390625,17253.237451171874,0,2.617725843845801,41.27016836117036,-27.991266375545855,4,1
2022-02-28,16793.900390625,16815.900390625,16356.2998046875,16481.599609375,404200,0.8134034290366632,0,16771.1400390625,17225.939990234376,0,2.706989745251196,42.75269866548523,22.559126743480906,0,0
2022-03-02,16605.94921875,16678.5,16478.650390625,16593.099609375,517700,-1.1191633122935585,0,16673.8900390625,17177.394970703124,0,2.7233824816749808,36.81504865181606,28.080158337456695,2,0
2022-03-03,16498.05078125,16768.94921875,16442.94921875,16723.19921875,442100,-0.649757722841704,0,16560.8501953125,17113.297509765624,0,2.7152612103650955,32.79279011434805,-14.603051960594938,3,0
2022-03-04,16245.349609375,16456.0,16133.7998046875,16339.4501953125,456100,-1.5317032007332254,0,16560.330078125,17047.555029296876,0,1.663104237611928,32.57419602142255,3.16670436552815,4,0
2022-03-07,15863.150390625,15944.599609375,15711.4501953125,15867.9501953125,585400,-2.352668473994779,1,16401.280078125,16964.897509765626,0,1.1760734192513522,34.15239928367143,28.349046261784693,0,1
2022-03-08,16013.4501953125,16028.75,15671.4501953125,15747.75,543600,0.9474776509483585,1,16245.1900390625,16904.8900390625,0,1.227258131664471,25.48966681027008,-7.140416809019479,1,1
2022-03-09,16345.349609375,16418.05078125,15990.0,16078.0,462200,2.0726290088294297,1,16193.0701171875,16858.82001953125,0,1.8054362824007057,33.89710181510034,-14.974245768947759,2,1
2022-03-10,16594.900390625,16757.30078125,16447.900390625,16757.099609375,486400,1.526738719047449,1,16212.4400390625,16815.375,0,1.9568996771339515,39.13204337300678,5.235828645607965,3,1
2022-03-11,16630.44921875,16694.400390625,16470.900390625,16528.80078125,343700,0.21421537513466316,1,16289.4599609375,16766.60498046875,0,1.7280988487468296,40.13168457536305,-29.337993421052634,4,1
2022-03-14,16871.30078125,16887.94921875,16606.5,16633.69921875,314700,1.4482565042708062,0,16491.0900390625,16741.43251953125,0,0.6994009919139776,45.13075847173555,-8.437590922315973,0,0
2022-03-15,16663.0,16927.75,16555.0,16900.650390625,381600,-1.234645650331223,1,16621.0,16732.44248046875,0,1.327662316073615,43.93340912315884,21.258341277407045,1,1
2022-03-16,16975.349609375,16987.900390625,16837.849609375,16876.650390625,260000,1.8745100484606647,1,16747.0,16713.5875,1,1.2825795280524375,48.8497124600639,-31.865828092243188,2,1
2022-03-17,17287.05078125,17344.599609375,17175.75,17202.900390625,448300,1.8361988356508263,0,16885.430078125,16711.830078125,1,1.3348786948820333,65.66230424677235,72.42307692307692,3,0
2022-03-21,17117.599609375,17353.349609375,17096.400390625,17329.5,285500,-0.9802202470463706,1,16982.86015625,16702.480078125,1,1.5600078717752381,57.46373370175288,-36.31496765558777,0,1
2022-03-22,17315.5,17334.400390625,17006.30078125,17120.400390625,338300,1.1561223252155806,0,17071.7,16704.4400390625,1,1.5248467569015083,58.30942179823455,18.493870402802102,1,0
2022-03-23,17245.650390625,17442.400390625,17199.599609375,17405.05078125,292100,-0.40339354552280104,0,17188.230078125,16706.3900390625,1,1.3152024832222013,60.58931895761841,-13.656517883535324,2,0
2022-03-24,17222.75,17291.75,17091.150390625,17094.94921875,290300,-0.1327893706893679,0,17237.71015625,16712.917578125,1,1.1633754026572858,62.34369365353319,-0.6162273194111556,3,0
2022-03-25,17153.0,17294.900390625,17076.55078125,17289.0,237100,-0.4049875890900112,1,17210.9,16717.405078125,1,0.7944648713635406,66.48742963740335,-18.325869789872552,4,1
2022-03-28,17222.0,17235.099609375,17003.900390625,17181.849609375,253200,0.4022619949862971,1,17231.780078125,16766.107568359374,1,0.6645707790871793,77.85265851527964,6.7903838043019915,0,1
2022-03-29,17325.30078125,17343.650390625,17235.69921875,17297.19921875,235100,0.5998187274997013,1,17233.740234375,16799.452587890624,1,0.46508857339564214,77.41756270279957,-7.1484992101105815,1,1
2022-03-30,17498.25,17522.5,17387.19921875,17468.150390625,505000,0.9982465582194733,0,17284.26015625,16834.670068359374,1,0.5638995224114873,75.81038265750068,114.8022118247554,2,0
2022-03-31,17464.75,17559.80078125,17435.19921875,17519.19921875,281100,-0.1914477162001882,1,17332.66015625,16877.610107421875,1,0.5754515724834991,71.55917648140887,-44.33663366336633,3,1
2022-04-01,17670.44921875,17703.69921875,17422.69921875,17436.900390625,291800,1.1777965258592316,1,17436.15,16936.230029296876,1,0.5380296181624502,73.77138612252477,3.8064745642120146,4,1
2022-04-04,18053.400390625,18114.650390625,17791.400390625,17809.099609375,345500,2.1671841339984343,0,17602.430078125,17026.632568359375,1,0.8604193026066215,75.37126170712057,18.403015764222076,0,0
2022-04-05,17957.400390625,18095.44921875,17921.55078125,18080.599609375,283500,-0.5317557796472028,0,17728.85,17131.345068359376,1,1.0930336231451148,79.1886256792503,-17.94500723589001,1,0
2022-04-06,17807.650390625,17901.0,17779.849609375,17842.75,328800,-0.8339180323571727,0,17790.730078125,17221.055078125,1,1.2707713596444612,70.2535532049186,15.978835978835981,2,0
2022-04-07,17639.55078125,17787.5,17623.69921875,17723.30078125,308800,-0.943974110495216,1,17825.690234375,17285.76513671875,1,1.390933101081384,59.22242979956749,-6.082725060827254,3,1
2022-04-08,17784.349609375,17842.75,17600.55078125,17698.150390625,274400,0.8208759390795572,0,17848.4703125,17345.23759765625,1,1.3367634779540996,67.67208980164868,-11.13989637305699,4,0
2022-04-11,17674.94921875,17779.05078125,17650.94921875,17740.900390625,251700,-0.6151497975913078,0,17772.780078125,17397.46259765625,1,0.7134808728826483,59.996089294443536,-8.27259475218659,0,0
2022-04-12,17530.30078125,17595.30078125,17442.349609375,17584.849609375,266000,-0.8183810641252287,0,17687.36015625,17430.41259765625,1,0.7357916652264589,57.59980476551525,5.681366706396496,1,0
2022-04-13,17475.650390625,17663.650390625,17457.400390625,17599.900390625,245100,-0.3117481628350238,0,17620.96015625,17471.0451171875,1,0.7092428208994004,56.63955500085632,-7.857142857142863,2,0
2022-04-18,17173.650390625,17237.75,17067.849609375,17183.44921875,376100,-1.7281188010147552,0,17527.780078125,17480.96015625,1,0.9217376501408371,50.483220065538404,53.44757241942064,0,0
2022-04-19,16958.650390625,17275.650390625,16824.69921875,17258.94921875,401400,-1.2519178806467801,1,17362.640234375,17464.54013671875,0,0.5552735862287643,44.231741655950245,6.72693432597713,1,1
2022-04-20,17136.55078125,17186.900390625,16978.94921875,17045.25,286100,1.0490244596548015,1,17254.960546875,17465.4876953125,0,1.0661803759555564,45.996559957977134,-28.724464374688587,2,1
2022-04-21,17392.599609375,17414.69921875,17215.5,17234.599609375,285200,1.4941678252146096,0,17227.4203125,17469.34267578125,0,1.4028356577063519,47.83542975680848,-0.3145753233135262,3,0
2022-04-22,17171.94921875,17315.30078125,17149.19921875,17242.75,262700,-1.2686452605167986,0,17166.680078125,17465.6576171875,0,1.4928500075324598,44.42835586807698,-7.889200561009813,4,0
2022-04-25,16953.94921875,17054.30078125,16888.69921875,17009.05078125,275700,-1.2695122564301942,1,17122.73984375,17452.217578125,0,1.3973606239659977,36.429402172787185,4.948610582413404,0,1
2022-04-26,17200.80078125,17223.849609375,17064.44921875,17121.30078125,261100,1.4560121616207233,0,17171.169921875,17454.6076171875,0,1.435892732922697,32.97387953461342,-5.295611171563297,1,0
2022-04-27,17038.400390625,17110.69921875,16958.44921875,17073.349609375,265100,-0.9441443610115341,1,17151.53984375,17445.42763671875,0,1.4498628300618355,32.122008416784325,1.5319800842588993,2,1
2022-04-28,17245.05078125,17322.5,17071.05078125,17189.5,312900,1.2128508890934642,0,17122.030078125,17441.41513671875,0,1.375788218578416,39.292381465717526,18.030931723877774,3,0
2022-04-29,17102.55078125,17377.650390625,17053.25,17329.25,336200,-0.8263240381694681,0,17108.150390625,17421.63017578125,0,1.2989721319511127,39.67903132807996,7.446468520294025,4,0
2022-05-02,17069.099609375,17092.25,16917.25,16924.44921875,278200,-0.19559171203674675,0,17131.18046875,17401.84765625,0,1.1296756622935396,35.63842887373545,-17.25163593099346,0,0
2022-05-04,16677.599609375,17132.849609375,16623.94921875,17096.599609375,310600,-2.2936183451936376,1,17026.540234375,17352.20517578125,0,1.2735321801876482,32.01192340669567,11.646297627606028,2,1
2022-05-05,16682.650390625,16945.69921875,16651.849609375,16854.75,265800,0.030284821366977077,0,16955.390234375,17283.66767578125,0,1.2840083803935203,33.90122106743803,-14.423696072118474,3,0
2022-05-06,16411.25,16484.19921875,16340.900390625,16415.55078125,300500,-1.62684216398562,0,16788.630078125,17206.36015625,0,0.9751354758594762,31.3224049708855,13.054928517682463,4,0
2022-05-09,16301.849609375,16403.69921875,16142.099609375,16227.7001953125,288400,-0.6666182687180999,0,16628.48984375,17131.0701171875,0,0.9841010918321916,33.593058508370305,-4.026622296173043,0,0
2022-05-10,16240.0498046875,16404.55078125,16197.2998046875,16248.900390625,283100,-0.3790968888092272,0,16462.6798828125,17061.095068359376,0,0.9518020264487241,35.648679969621924,-1.837725381414701,1,0
2022-05-11,16167.099609375,16318.75,15992.599609375,16270.0498046875,284300,-0.44919933245182175,0,16360.5798828125,16980.232568359374,0,0.6176502623140202,29.791769636457943,0.4238784881667179,2,0
2022-05-12,15808.0,16041.9501953125,15735.75,16021.099609375,314900,-2.2211752141785834,0,16185.6498046875,16886.885107421876,0,0.8155864418697607,18.32960800953724,10.76327822722476,3,0
2022-05-13,15782.150390625,16083.599609375,15740.849609375,15977.0,369100,-0.16352232651188903,1,16059.8298828125,16799.477587890626,0,0.827640530244656,19.87740605434604,17.211813274055253,4,1
2022-05-16,15842.2998046875,15977.9501953125,15739.650390625,15845.099609375,217600,0.3811230572117186,1,15967.919921875,16717.81005859375,0,0.9807152774626923,24.13630454174279,-41.04578704958006,0,1
2022-05-17,16259.2998046875,16284.25,15900.7998046875,15912.599609375,295700,2.6321935902047233,0,15971.769921875,16672.092529296875,0,1.748527846046316,29.702050181420987,35.89154411764706,1,0
2022-05-18,16240.2998046875,16399.80078125,16211.2001953125,16318.150390625,290400,-0.11685620062508173,0,15986.4099609375,16636.175,0,1.7317138823730958,31.65962080249693,-1.792357118701382,2,0
2022-05-19,15809.400390625,15984.75,15775.2001953125,15917.400390625,313900,-2.6532725334179386,1,15986.6900390625,16569.81748046875,0,1.881002300595997,20.091249696865134,8.09228650137741,3,1
2022-05-20,16266.150390625,16283.0498046875,16003.849609375,16043.7998046875,252400,2.8891038794289337,0,16083.4900390625,16513.49501953125,0,2.264502110859459,34.59270990888824,-19.59222682382924,4,0
2022-05-23,16214.7001953125,16414.69921875,16185.75,16290.9501953125,293800,-0.31630222318707046,0,16157.9701171875,16465.632568359375,0,2.304517679494399,34.36483045168208,16.40253565768621,0,0
2022-05-24,16125.150390625,16262.7998046875,16078.599609375,16225.5498046875,249800,-0.5522754266735541,0,16131.140234375,16424.192626953125,0,1.9807262679825006,38.63436732273118,-14.976174268209663,1,0
2022-05-25,16025.7998046875,16223.349609375,16006.9501953125,16196.349609375,243300,-0.6161219184365629,1,16088.240234375,16365.442578125,0,1.9911996043260365,36.991251492607454,-2.6020816653322676,2,1
2022-05-26,16170.150390625,16204.4501953125,15903.7001953125,16105.0,314300,0.9007387318995308,1,16160.390234375,16322.030078125,0,1.4899812130683678,44.97206271572072,29.18207973695026,3,1
2022-05-27,16352.4501953125,16370.599609375,16221.9501953125,16296.599609375,274100,1.1273847198922216,1,16177.6501953125,16277.400048828125,0,0.8378433815514875,51.02409645698004,-12.790327712376715,4,1
2022-05-30,16661.400390625,16695.5,16506.150390625,16527.900390625,251400,1.8893205092962884,0,16266.990234375,16255.342529296875,1,1.0982965745370823,57.75211445150391,-8.281649033199567,0,0
2022-05-31,16584.55078125,16690.75,16521.900390625,16578.44921875,651600,-0.4612433983534836,0,16358.8703125,16231.115087890625,1,1.0759880234441737,57.6693676696332,159.1885441527446,1,0
2022-06-01,16522.75,16649.19921875,16438.849609375,16594.400390625,249600,-0.37264067061659745,1,16458.2603515625,16223.372607421876,1,1.0126446534822366,64.74167268227286,-61.69429097605893,2,1
2022-06-02,16628.0,16646.400390625,16443.05078125,16481.650390625,236000,0.6370004993115463,0,16549.8302734375,16220.640087890624,1,1.0009527502870263,66.89232675101746,-5.448717948717952,3,0
2022-06-03,16584.30078125,16793.849609375,16567.900390625,16761.650390625,245500,-0.2628050201467391,0,16596.200390625,16229.292626953125,1,0.9983993637895958,64.9163902841619,4.02542372881356,4,0
2022-06-06,16569.55078125,16610.94921875,16444.55078125,16530.69921875,233600,-0.08893953501298846,0,16577.83046875,16242.677685546874,1,0.4399302028958151,57.44024910666987,-4.847250509164969,0,0
2022-06-07,16416.349609375,16487.25,16347.099609375,16469.599609375,233800,-0.9245946006475991,0,16544.190234375,16251.49267578125,1,0.5638399970003883,53.96660199233325,0.08561643835616195,1,0
2022-06-08,16356.25,16514.30078125,16293.349609375,16474.94921875,243500,-0.36609606157923524,1,16510.890234375,16260.9501953125,1,0.5633533666834428,64.79290034616994,4.148845166809245,2,1
2022-06-09,16478.099609375,16492.80078125,16243.849609375,16263.849609375,205000,0.744972774168895,0,16480.91015625,16294.45517578125,1,0.6041057209232691,57.00218225367053,-15.811088295687881,3,0
2022-06-10,16201.7998046875,16324.7001953125,16172.599609375,16283.9501953125,189700,-1.6767698414100085,0,16404.4099609375,16315.437646484375,1,0.9075811366286747,49.628936753519625,-7.463414634146337,4,0
2022-06-13,15774.400390625,15886.150390625,15684.0,15877.5498046875,225500,-2.637974911520913,0,16245.3798828125,16312.04267578125,0,1.2835045046755498,41.552875899938755,18.87190300474433,0,0
2022-06-14,15732.099609375,15858.0,15659.4501953125,15674.25,225400,-0.268160945598539,0,16108.5298828125,16285.682666015626,0,1.3225560333358846,42.72695482934223,-0.044345898004438666,1,0
2022-06-15,15692.150390625,15783.650390625,15678.900390625,15729.25,183000,-0.2539344381356057,0,15975.7099609375,16258.2751953125,0,1.3335263831559678,37.51762168911158,-18.81100266193434,2,0
2022-06-16,15360.599609375,15863.150390625,15335.099609375,15832.25,264700,-2.1128447854290244,0,15752.2099609375,16235.83515625,0,1.0852823031969328,25.972031975623196,44.644808743169406,3,0
2022-06-17,15293.5,15400.400390625,15183.400390625,15272.650390625,342600,-0.43682936266399297,1,15570.55,16187.20263671875,0,1.1434598028746557,12.463622087757201,29.42954287873063,4,1
2022-06-20,15350.150390625,15382.5,15191.099609375,15334.5,260000,0.37042135956451006,1,15485.7,16143.975146484376,0,0.9312735319281772,15.747263360189379,-24.109748978400468,0,1
2022-06-21,15638.7998046875,15707.25,15419.849609375,15455.9501953125,262800,1.8804337854487096,0,15467.0400390625,16119.6576171875,0,1.4432213629581263,28.214402444548313,1.0769230769230864,1,0
2022-06-22,15413.2998046875,15565.400390625,15385.9501953125,15545.650390625,220900,-1.4419265085317434,1,15411.269921875,16089.0326171875,0,1.5653505400744983,21.738000295377347,-15.943683409436836,2,1
2022-06-23,15556.650390625,15628.4501953125,15367.5,15451.5498046875,259200,0.9300447519609234,1,15450.480078125,16058.3576171875,0,1.2717195623492028,27.149618390892456,17.338162064282493,3,1
2022-06-24,15699.25,15749.25,15619.4501953125,15657.400390625,219600,0.9166472588529428,1,15531.630078125,16025.697607421875,0,1.229548341305618,31.68944285188303,-15.277777777777779,4,1
2022-06-27,15832.0498046875,15927.4501953125,15815.5,15926.2001953125,210900,0.8458990377725017,1,15628.0099609375,15984.230078125,0,1.2323958934314412,37.60026858489335,-3.9617486338797803,0,1
2022-06-28,15850.2001953125,15892.099609375,15710.150390625,15757.4501953125,251900,0.11464333961117568,0,15670.2900390625,15947.512548828125,0,1.017380539668591,39.06618125838453,19.44049312470366,1,0
2022-06-29,15799.099609375,15861.599609375,15687.7998046875,15701.7001953125,444900,-0.32239710103227903,0,15747.45,15911.330029296874,0,0.5707386304717391,34.866722791939196,76.61770543866612,2,0
2022-06-30,15780.25,15890.0,15728.849609375,15774.5,306000,-0.11930812414028269,0,15792.169921875,15868.942529296875,0,0.5645754367094411,39.38669746898747,-31.22049898853675,3,0
2022-07-01,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100,-0.17870563085186086,1,15802.7298828125,15827.32998046875,0,0.4625095698456751,49.295712236272905,18.986928104575163,4,1
2022-07-04,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300,0.5288188249805481,0,15803.38984375,15790.619921875,1,0.33271466534546845,53.17155582859776,-16.42405932436144,0,0
2022-07-05,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200,-0.15471713984448465,1,15795.5197265625,15760.344921875,1,0.3322510809692098,53.68105071120706,-16.464015773907327,1,1
2022-07-06,15989.7998046875,16011.349609375,15800.900390625,15818.2001953125,288400,1.1318189707300252,1,15833.659765625,15742.022412109374,1,0.5785678958143443,71.55237758181562,13.453973249409913,2,1
2022-07-07,16132.900390625,16150.5,16045.9501953125,16113.75,264600,0.894949203151052,1,15904.18984375,15724.762451171875,1,0.5978854264930871,77.32954841729207,-8.252427184466015,3,1
2022-07-08,16220.599609375,16275.5,16157.900390625,16273.650390625,281100,0.5436047866567373,0,15997.8998046875,15725.70244140625,1,0.4865837487045407,77.77881661879687,6.235827664399096,4,0
2022-07-11,16216.0,16248.5498046875,16115.5,16136.150390625,255900,-0.028356592763323363,0,16074.0298828125,15747.782421875,1,0.5617731730380627,72.49941948328302,-8.964781216648877,0,0
2022-07-12,16058.2998046875,16158.75,16031.150390625,16126.2001953125,208600,-0.97249750439381,0,16123.519921875,15764.092431640625,1,0.8413281201031242,76.54538614759119,-18.483782727627982,1,0
2022-07-13,15966.650390625,16140.0,15950.150390625,16128.2001953125,233300,-0.5707292501522909,0,16118.8900390625,15777.817431640626,1,0.7689584266542224,67.62380826048849,11.840843720038352,2,0
2022-07-14,15938.650390625,16070.849609375,15858.2001953125,16018.849609375,228600,-0.1753655232310969,1,16080.0400390625,15806.719970703125,1,0.5720444046040922,61.41524317216228,-2.014573510501505,3,1
2022-07-15,16049.2001953125,16066.9501953125,15927.2998046875,16010.7998046875,205800,0.6935957686387662,1,16045.76015625,15844.50498046875,1,0.624940992202323,60.57877299516072,-9.973753280839892,4,1
2022-07-18,16278.5,16287.9501953125,16142.2001953125,16151.400390625,227700,1.4287304158276504,1,16058.26015625,15890.9224609375,1,0.9736505812754778,67.30505626977293,10.641399416909625,0,1
2022-07-19,16340.5498046875,16359.5,16187.0498046875,16187.0498046875,222600,0.3811764271124396,1,16114.71015625,15926.0099609375,1,0.7756335542216848,71.68492761717475,-2.2397891963109373,1,1
2022-07-20,16520.849609375,16588.0,16490.94921875,16562.80078125,284400,1.103388850696918,1,16225.55,15981.387451171875,1,0.6246573317595825,76.26428931605224,27.762803234501355,2,1
2022-07-21,16605.25,16626.94921875,16483.900390625,16523.55078125,243600,0.5108719746296009,1,16358.869921875,16033.817431640626,1,0.4344258123696648,79.0976396886667,-14.345991561181437,3,1
2022-07-22,16719.44921875,16752.25,16610.900390625,16661.25,190900,0.6877295960614926,0,16492.9197265625,16084.827392578125,1,0.43487221537557563,79.52908359568565,-21.63382594417077,4,0
2022-07-25,16631.0,16706.05078125,16564.25,16662.55078125,211400,-0.5290199311757782,0,16563.4197265625,16124.77490234375,1,0.6017717373487073,76.27091922598082,10.738606600314293,0,0
2022-07-26,16483.849609375,16636.099609375,16463.30078125,16632.900390625,208200,-0.884795806776506,1,16592.0796875,16156.457373046875,1,0.8450420080112079,66.15441994013463,-1.5137180700094621,1,1
2022-07-27,16641.80078125,16653.44921875,16438.75,16475.349609375,185200,0.9582177441437301,1,16616.269921875,16198.592431640625,1,0.8069167028218079,66.47995577633654,-11.047070124879921,2,1
2022-07-28,16929.599609375,16947.650390625,16746.25,16774.849609375,376300,1.7293731123692924,1,16681.13984375,16256.059912109375,1,1.0811001529056152,70.32569671369284,103.18574514038876,3,1
2022-07-29,17158.25,17172.80078125,17018.150390625,17079.5,436100,1.3505953826479233,1,16768.9,16326.369921875,1,1.1638601823624877,73.937472958007,15.891575870316244,4,1
2022-08-01,17340.05078125,17356.25,17154.80078125,17243.19921875,381500,1.0595531668439406,1,16910.71015625,16401.60498046875,1,1.0110339106095965,82.16844283730454,-12.520064205457459,0,1
2022-08-02,17345.44921875,17390.150390625,17215.849609375,17310.150390625,333600,0.0311327663805816,1,17083.030078125,16478.3349609375,1,0.631580696543447,86.1699958293668,-12.55570117955439,1,1
2022-08-03,17388.150390625,17407.5,17225.849609375,17349.25,285400,0.24618083588656692,0,17232.3,16548.252490234376,1,0.7241166456096124,87.73365412579648,-14.448441247002396,2,0
2022-08-04,17382.0,17490.69921875,17161.25,17463.099609375,325000,-0.03537116074355806,1,17322.780078125,16610.707470703124,1,0.6330222840047903,86.68997269194807,13.875262789067966,3,1
2022-08-05,17397.5,17474.400390625,17348.75,17423.650390625,355300,0.08917270739845495,1,17370.630078125,16669.552490234375,1,0.4490652470219201,84.91419656786272,9.323076923076922,4,1
2022-08-08,17525.099609375,17548.80078125,17359.75,17401.5,257000,0.7334364671648164,1,17407.63984375,16735.007470703124,1,0.309051842965734,85.50702746880567,-27.666760484097942,0,1
2022-08-10,17534.75,17566.099609375,17442.80078125,17566.099609375,312700,0.05506610997998429,1,17445.5,16808.82998046875,1,0.3056997387379791,83.85535348370679,21.673151750972753,2,1
